frame,x,y,visible
139,1132.0,428.0,1
140,1132.0,428.0,1
141,2458.0,179.0,1
142,1121.0,425.0,1
143,2458.0,179.0,1
144,1108.0,425.0,1
145,1108.0,425.0,1
146,1097.0,427.0,1
147,1097.0,427.0,1
148,1097.0,427.0,1
149,1087.0,433.0,1
150,1087.0,433.0,1
151,2458.0,179.0,1
152,1068.0,455.0,1
153,1068.0,455.0,1
154,2458.0,179.0,1
155,2458.0,179.0,1
156,2458.0,179.0,1
157,2458.0,179.0,1
158,2458.0,179.0,1
159,2458.0,179.0,1
160,2458.0,179.0,1
161,2458.0,179.0,1
162,2458.0,179.0,1
163,2458.0,179.0,1
164,2458.0,179.0,1
165,2458.0,179.0,1
166,2458.0,179.0,1
167,2458.0,179.0,1
168,2458.0,180.0,1
169,2458.0,180.0,1
170,2458.0,180.0,1
171,2458.0,179.0,1
172,2458.0,179.0,1
173,2458.0,179.0,1
174,2458.0,179.0,1
175,2458.0,179.0,1
176,2458.0,179.0,1
177,2458.0,179.0,1
178,2458.0,179.0,1
179,2458.0,179.0,1
180,937.0,381.0,1
181,937.0,381.0,1
182,2458.0,179.0,1
183,2458.0,179.0,1
184,2458.0,179.0,1
185,2458.0,179.0,1
186,2458.0,179.0,1
187,906.0,406.0,1
188,906.0,406.0,1
189,906.0,406.0,1
190,895.0,420.0,1
191,895.0,420.0,1
192,883.0,438.0,1
193,883.0,438.0,1
194,883.0,438.0,1
195,873.0,458.0,1
196,862.0,481.0,1
197,862.0,481.0,1
198,862.0,481.0,1
199,2458.0,179.0,1
200,842.0,488.0,1
201,842.0,488.0,1
202,842.0,488.0,1
203,2458.0,179.0,1
204,2458.0,179.0,1
205,2458.0,179.0,1
206,2458.0,179.0,1
207,2458.0,179.0,1
208,814.0,489.0,1
209,814.0,489.0,1
210,2458.0,179.0,1
211,2458.0,179.0,1
212,2458.0,179.0,1
213,2458.0,179.0,1
214,2458.0,179.0,1
215,2458.0,179.0,1
216,2458.0,179.0,1
217,2458.0,179.0,1
218,2458.0,179.0,1
219,2458.0,179.0,1
220,2458.0,179.0,1
221,2458.0,179.0,1
222,2458.0,179.0,1
223,2458.0,179.0,1
224,2458.0,179.0,1
225,2458.0,179.0,1
226,2458.0,179.0,1
227,2458.0,179.0,1
228,2458.0,179.0,1
229,2458.0,179.0,1
230,2458.0,179.0,1
231,2458.0,179.0,1
232,2458.0,179.0,1
233,2458.0,179.0,1
234,2458.0,179.0,1
235,2458.0,179.0,1
236,2458.0,179.0,1
237,2458.0,179.0,1
238,2458.0,179.0,1
239,2458.0,179.0,1
240,2458.0,179.0,1
241,2458.0,179.0,1
242,2458.0,179.0,1
