frame,x,y,visible
100,2457.0,181.0,1
101,2457.0,181.0,1
102,2457.0,181.0,1
103,2457.0,181.0,1
104,2457.0,181.0,1
105,2457.0,181.0,1
106,2457.0,181.0,1
107,2457.0,181.0,1
108,2457.0,181.0,1
109,2457.0,181.0,1
110,2457.0,181.0,1
111,2457.0,181.0,1
112,2457.0,181.0,1
113,1044.0,864.0,1
114,1044.0,864.0,1
115,2457.0,181.0,1
116,2457.0,181.0,1
117,2457.0,181.0,1
118,2457.0,181.0,1
119,2457.0,181.0,1
120,956.0,482.0,1
121,956.0,482.0,1
122,968.0,493.0,1
123,968.0,493.0,1
124,979.0,506.0,1
125,979.0,506.0,1
126,979.0,506.0,1
127,2457.0,181.0,1
128,2457.0,181.0,1
129,1099.0,587.0,1
130,1099.0,587.0,1
131,840.0,897.0,1
132,840.0,897.0,1
133,1099.0,587.0,1
134,1099.0,587.0,1
135,1099.0,587.0,1
136,1049.0,619.0,1
137,1049.0,619.0,1
138,1064.0,648.0,1
139,1064.0,647.0,1
140,1064.0,647.0,1
141,1079.0,680.0,1
142,1079.0,680.0,1
143,1096.0,714.0,1
144,1095.0,714.0,1
145,1098.0,587.0,1
146,1098.0,587.0,1
147,1098.0,587.0,1
148,1098.0,587.0,1
149,1098.0,587.0,1
150,1098.0,587.0,1
151,1176.0,567.0,1
152,1176.0,567.0,1
153,1176.0,567.0,1
154,1097.0,588.0,1
155,1097.0,588.0,1
156,1097.0,587.0,1
157,1097.0,587.0,1
158,1097.0,587.0,1
159,1098.0,587.0,1
160,1098.0,587.0,1
161,1098.0,587.0,1
162,1098.0,587.0,1
163,1098.0,587.0,1
164,1097.0,588.0,1
165,1097.0,588.0,1
166,1097.0,588.0,1
167,1097.0,588.0,1
168,1097.0,588.0,1
169,1097.0,588.0,1
170,2458.0,181.0,1
171,2458.0,181.0,1
172,1055.0,443.0,1
173,1055.0,443.0,1
174,2458.0,181.0,1
175,2458.0,181.0,1
176,2458.0,180.0,1
177,2458.0,180.0,1
178,2458.0,180.0,1
179,1093.0,584.0,1
180,1093.0,584.0,1
181,1093.0,584.0,1
182,1094.0,584.0,1
183,1094.0,584.0,1
184,1096.0,585.0,1
185,1096.0,585.0,1
186,1097.0,586.0,1
187,1097.0,586.0,1
188,1096.0,586.0,1
189,1096.0,586.0,1
190,1096.0,586.0,1
191,1095.0,587.0,1
192,1095.0,587.0,1
193,1097.0,587.0,1
194,1097.0,587.0,1
195,1097.0,587.0,1
196,1097.0,586.0,1
197,2458.0,180.0,1
198,2458.0,180.0,1
199,2458.0,180.0,1
200,1097.0,586.0,1
201,1097.0,586.0,1
202,1097.0,587.0,1
203,2458.0,180.0,1
204,1097.0,586.0,1
205,1097.0,586.0,1
206,2458.0,181.0,1
207,2458.0,181.0,1
208,2458.0,181.0,1
209,2458.0,180.0,1
210,2458.0,181.0,1
211,2458.0,181.0,1
212,1097.0,587.0,1
213,2458.0,180.0,1
214,1097.0,587.0,1
215,1097.0,587.0,1
216,1097.0,587.0,1
217,1097.0,587.0,1
218,1097.0,586.0,1
219,1097.0,586.0,1
220,1097.0,586.0,1
221,1097.0,587.0,1
222,1097.0,587.0,1
223,1097.0,586.0,1
224,1097.0,586.0,1
225,1097.0,586.0,1
226,1097.0,587.0,1
227,1097.0,587.0,1
228,1097.0,586.0,1
229,1097.0,586.0,1
230,1097.0,586.0,1
231,1097.0,586.0,1
232,1097.0,586.0,1
233,1097.0,586.0,1
234,1097.0,586.0,1
235,1097.0,587.0,1
236,1097.0,587.0,1
237,1096.0,586.0,1
238,1096.0,586.0,1
239,1096.0,586.0,1
240,1096.0,586.0,1
241,1096.0,586.0,1
242,1096.0,586.0,1
243,1096.0,586.0,1
244,1096.0,586.0,1
245,1096.0,586.0,1
246,1096.0,586.0,1
247,1096.0,586.0,1
248,1096.0,586.0,1
249,1096.0,586.0,1
250,1096.0,586.0,1
251,2458.0,181.0,1
252,2458.0,181.0,1
253,1096.0,585.0,1
254,1096.0,585.0,1
255,1096.0,585.0,1
256,1096.0,585.0,1
257,1106.0,586.0,1
258,1106.0,586.0,1
259,1106.0,586.0,1
260,579.0,662.0,1
261,579.0,662.0,1
